From Id	To Id	Tx	Meta
14	3	1.74155	 UDP 8833 > 8833
14	6	1.74155	 UDP 8833 > 8833
14	51	1.74155	 UDP 8833 > 8833
14	7	1.74155	 UDP 8833 > 8833
14	34	1.74155	 UDP 8833 > 8833
14	36	1.74155	 UDP 8833 > 8833
14	59	1.74155	 UDP 8833 > 8833
14	11	1.74155	 UDP 8833 > 8833
14	27	1.74155	 UDP 8833 > 8833
14	42	1.74155	 UDP 8833 > 8833
14	55	1.74155	 UDP 8833 > 8833
14	13	1.74155	 UDP 8833 > 8833
14	24	1.74155	 UDP 8833 > 8833
14	25	1.74155	 UDP 8833 > 8833
14	43	1.74155	 UDP 8833 > 8833
14	38	1.74155	 UDP 8833 > 8833
14	16	1.74155	 UDP 8833 > 8833
14	28	1.74155	 UDP 8833 > 8833
14	57	1.74155	 UDP 8833 > 8833
14	52	1.74155	 UDP 8833 > 8833
14	49	1.74155	 UDP 8833 > 8833
14	35	1.74155	 UDP 8833 > 8833
14	22	1.74155	 UDP 8833 > 8833
14	54	1.74155	 UDP 8833 > 8833
14	41	1.74155	 UDP 8833 > 8833
14	21	1.74155	 UDP 8833 > 8833
14	60	1.74155	 UDP 8833 > 8833
14	26	1.74155	 UDP 8833 > 8833
14	30	1.74155	 UDP 8833 > 8833
14	44	1.74155	 UDP 8833 > 8833
14	53	1.74155	 UDP 8833 > 8833
14	2	1.74155	 UDP 8833 > 8833
14	32	1.74155	 UDP 8833 > 8833
14	1	1.74155	 UDP 8833 > 8833
14	20	1.74155	 UDP 8833 > 8833
14	10	1.74155	 UDP 8833 > 8833
14	9	1.74155	 UDP 8833 > 8833
14	40	1.74155	 UDP 8833 > 8833
14	19	1.74155	 UDP 8833 > 8833
14	58	1.74155	 UDP 8833 > 8833
14	50	1.74155	 UDP 8833 > 8833
14	33	1.74155	 UDP 8833 > 8833
14	18	1.74155	 UDP 8833 > 8833
14	56	1.74155	 UDP 8833 > 8833
14	15	1.74155	 UDP 8833 > 8833
14	31	1.74155	 UDP 8833 > 8833
14	4	1.74155	 UDP 8833 > 8833
14	23	1.74155	 UDP 8833 > 8833
14	46	1.74155	 UDP 8833 > 8833
14	48	1.74155	 UDP 8833 > 8833
14	45	1.74155	 UDP 8833 > 8833
14	17	1.74155	 UDP 8833 > 8833
14	37	1.74155	 UDP 8833 > 8833
13	24	1.77997	 UDP 8833 > 8833
13	51	1.77997	 UDP 8833 > 8833
13	35	1.77997	 UDP 8833 > 8833
13	36	1.77997	 UDP 8833 > 8833
13	53	1.77997	 UDP 8833 > 8833
13	11	1.77997	 UDP 8833 > 8833
13	21	1.77997	 UDP 8833 > 8833
13	30	1.77997	 UDP 8833 > 8833
13	38	1.77997	 UDP 8833 > 8833
13	6	1.77997	 UDP 8833 > 8833
13	26	1.77997	 UDP 8833 > 8833
13	47	1.77997	 UDP 8833 > 8833
13	12	1.77997	 UDP 8833 > 8833
13	1	1.77997	 UDP 8833 > 8833
13	5	1.77997	 UDP 8833 > 8833
13	41	1.77997	 UDP 8833 > 8833
13	29	1.77997	 UDP 8833 > 8833
13	14	1.77997	 UDP 8833 > 8833
13	16	1.77997	 UDP 8833 > 8833
13	39	1.77997	 UDP 8833 > 8833
13	27	1.77997	 UDP 8833 > 8833
13	40	1.77997	 UDP 8833 > 8833
13	10	1.77997	 UDP 8833 > 8833
13	7	1.77997	 UDP 8833 > 8833
13	19	1.77997	 UDP 8833 > 8833
13	49	1.77997	 UDP 8833 > 8833
13	18	1.77997	 UDP 8833 > 8833
13	44	1.77997	 UDP 8833 > 8833
13	8	1.77997	 UDP 8833 > 8833
13	34	1.77997	 UDP 8833 > 8833
13	59	1.77997	 UDP 8833 > 8833
13	23	1.77997	 UDP 8833 > 8833
13	0	1.77997	 UDP 8833 > 8833
13	28	1.77997	 UDP 8833 > 8833
13	54	1.77997	 UDP 8833 > 8833
13	9	1.77997	 UDP 8833 > 8833
13	52	1.77997	 UDP 8833 > 8833
13	17	1.77997	 UDP 8833 > 8833
13	22	1.77997	 UDP 8833 > 8833
13	50	1.77997	 UDP 8833 > 8833
13	4	1.77997	 UDP 8833 > 8833
13	2	1.77997	 UDP 8833 > 8833
13	45	1.77997	 UDP 8833 > 8833
13	48	1.77997	 UDP 8833 > 8833
13	42	1.77997	 UDP 8833 > 8833
13	3	1.77997	 UDP 8833 > 8833
13	46	1.77997	 UDP 8833 > 8833
13	32	1.77997	 UDP 8833 > 8833
13	56	1.77997	 UDP 8833 > 8833
13	57	1.77997	 UDP 8833 > 8833
13	60	1.77997	 UDP 8833 > 8833
13	25	1.77997	 UDP 8833 > 8833
13	33	1.77997	 UDP 8833 > 8833
13	55	1.77997	 UDP 8833 > 8833
13	15	1.77997	 UDP 8833 > 8833
13	43	1.77997	 UDP 8833 > 8833
13	20	1.77997	 UDP 8833 > 8833
13	58	1.77997	 UDP 8833 > 8833
13	31	1.77997	 UDP 8833 > 8833
13	37	1.77997	 UDP 8833 > 8833
60	32	2.00113	 UDP 49153 > 8833
60	20	2.00113	 UDP 49153 > 8833
60	22	2.00113	 UDP 49153 > 8833
60	52	2.00113	 UDP 49153 > 8833
60	28	2.00113	 UDP 49153 > 8833
60	57	2.00113	 UDP 49153 > 8833
60	34	2.00113	 UDP 49153 > 8833
60	59	2.00113	 UDP 49153 > 8833
60	42	2.00113	 UDP 49153 > 8833
60	2	2.00113	 UDP 49153 > 8833
60	54	2.00113	 UDP 49153 > 8833
60	25	2.00113	 UDP 49153 > 8833
60	7	2.00113	 UDP 49153 > 8833
60	49	2.00113	 UDP 49153 > 8833
60	27	2.00113	 UDP 49153 > 8833
60	58	2.00113	 UDP 49153 > 8833
60	31	2.00113	 UDP 49153 > 8833
60	3	2.00113	 UDP 49153 > 8833
60	8	2.00113	 UDP 49153 > 8833
60	16	2.00113	 UDP 49153 > 8833
60	43	2.00113	 UDP 49153 > 8833
60	44	2.00113	 UDP 49153 > 8833
60	55	2.00113	 UDP 49153 > 8833
60	29	2.00113	 UDP 49153 > 8833
60	0	2.00113	 UDP 49153 > 8833
60	12	2.00113	 UDP 49153 > 8833
60	41	2.00113	 UDP 49153 > 8833
60	6	2.00113	 UDP 49153 > 8833
60	33	2.00113	 UDP 49153 > 8833
60	15	2.00113	 UDP 49153 > 8833
60	5	2.00113	 UDP 49153 > 8833
60	47	2.00113	 UDP 49153 > 8833
60	37	2.00113	 UDP 49153 > 8833
60	9	2.00113	 UDP 49153 > 8833
60	56	2.00113	 UDP 49153 > 8833
60	38	2.00113	 UDP 49153 > 8833
60	39	2.00113	 UDP 49153 > 8833
60	14	2.00113	 UDP 49153 > 8833
60	50	2.00113	 UDP 49153 > 8833
60	26	2.00113	 UDP 49153 > 8833
60	10	2.00113	 UDP 49153 > 8833
60	21	2.00113	 UDP 49153 > 8833
60	46	2.00113	 UDP 49153 > 8833
60	48	2.00113	 UDP 49153 > 8833
60	30	2.00113	 UDP 49153 > 8833
60	1	2.00113	 UDP 49153 > 8833
60	45	2.00113	 UDP 49153 > 8833
60	24	2.00113	 UDP 49153 > 8833
60	4	2.00113	 UDP 49153 > 8833
60	51	2.00113	 UDP 49153 > 8833
60	13	2.00113	 UDP 49153 > 8833
60	53	2.00113	 UDP 49153 > 8833
60	40	2.00113	 UDP 49153 > 8833
60	35	2.00113	 UDP 49153 > 8833
60	19	2.00113	 UDP 49153 > 8833
60	18	2.00113	 UDP 49153 > 8833
60	36	2.00113	 UDP 49153 > 8833
60	17	2.00113	 UDP 49153 > 8833
60	23	2.00113	 UDP 49153 > 8833
60	11	2.00113	 UDP 49153 > 8833
60	32	2.00138	 UDP 49153 > 8833
60	20	2.00138	 UDP 49153 > 8833
60	22	2.00138	 UDP 49153 > 8833
60	52	2.00138	 UDP 49153 > 8833
60	28	2.00138	 UDP 49153 > 8833
60	57	2.00138	 UDP 49153 > 8833
60	34	2.00138	 UDP 49153 > 8833
60	59	2.00138	 UDP 49153 > 8833
60	42	2.00138	 UDP 49153 > 8833
60	2	2.00138	 UDP 49153 > 8833
60	54	2.00138	 UDP 49153 > 8833
60	25	2.00138	 UDP 49153 > 8833
60	7	2.00138	 UDP 49153 > 8833
60	49	2.00138	 UDP 49153 > 8833
60	27	2.00138	 UDP 49153 > 8833
60	58	2.00138	 UDP 49153 > 8833
60	31	2.00138	 UDP 49153 > 8833
60	3	2.00138	 UDP 49153 > 8833
60	8	2.00138	 UDP 49153 > 8833
60	16	2.00138	 UDP 49153 > 8833
60	43	2.00138	 UDP 49153 > 8833
60	44	2.00138	 UDP 49153 > 8833
60	55	2.00138	 UDP 49153 > 8833
60	29	2.00138	 UDP 49153 > 8833
60	0	2.00138	 UDP 49153 > 8833
60	12	2.00138	 UDP 49153 > 8833
60	41	2.00138	 UDP 49153 > 8833
60	6	2.00138	 UDP 49153 > 8833
60	33	2.00138	 UDP 49153 > 8833
60	5	2.00138	 UDP 49153 > 8833
60	47	2.00138	 UDP 49153 > 8833
60	37	2.00138	 UDP 49153 > 8833
60	9	2.00138	 UDP 49153 > 8833
60	56	2.00138	 UDP 49153 > 8833
60	38	2.00138	 UDP 49153 > 8833
60	39	2.00138	 UDP 49153 > 8833
60	14	2.00138	 UDP 49153 > 8833
60	50	2.00138	 UDP 49153 > 8833
60	26	2.00138	 UDP 49153 > 8833
60	10	2.00138	 UDP 49153 > 8833
60	21	2.00138	 UDP 49153 > 8833
60	46	2.00138	 UDP 49153 > 8833
60	48	2.00138	 UDP 49153 > 8833
60	30	2.00138	 UDP 49153 > 8833
60	1	2.00138	 UDP 49153 > 8833
60	45	2.00138	 UDP 49153 > 8833
60	24	2.00138	 UDP 49153 > 8833
60	4	2.00138	 UDP 49153 > 8833
60	51	2.00138	 UDP 49153 > 8833
60	13	2.00138	 UDP 49153 > 8833
60	53	2.00138	 UDP 49153 > 8833
60	40	2.00138	 UDP 49153 > 8833
60	35	2.00138	 UDP 49153 > 8833
60	19	2.00138	 UDP 49153 > 8833
60	18	2.00138	 UDP 49153 > 8833
60	36	2.00138	 UDP 49153 > 8833
60	17	2.00138	 UDP 49153 > 8833
60	23	2.00138	 UDP 49153 > 8833
60	11	2.00138	 UDP 49153 > 8833
60	32	2.00156	 UDP 49153 > 8833
60	20	2.00156	 UDP 49153 > 8833
60	22	2.00156	 UDP 49153 > 8833
60	52	2.00156	 UDP 49153 > 8833
60	28	2.00156	 UDP 49153 > 8833
60	57	2.00156	 UDP 49153 > 8833
60	34	2.00156	 UDP 49153 > 8833
60	59	2.00156	 UDP 49153 > 8833
60	42	2.00156	 UDP 49153 > 8833
60	2	2.00156	 UDP 49153 > 8833
60	54	2.00156	 UDP 49153 > 8833
60	25	2.00156	 UDP 49153 > 8833
60	7	2.00156	 UDP 49153 > 8833
60	49	2.00156	 UDP 49153 > 8833
60	27	2.00156	 UDP 49153 > 8833
60	58	2.00156	 UDP 49153 > 8833
60	31	2.00156	 UDP 49153 > 8833
60	3	2.00156	 UDP 49153 > 8833
60	8	2.00156	 UDP 49153 > 8833
60	16	2.00156	 UDP 49153 > 8833
60	43	2.00156	 UDP 49153 > 8833
60	44	2.00156	 UDP 49153 > 8833
60	55	2.00156	 UDP 49153 > 8833
60	29	2.00156	 UDP 49153 > 8833
60	0	2.00156	 UDP 49153 > 8833
60	12	2.00156	 UDP 49153 > 8833
60	41	2.00156	 UDP 49153 > 8833
60	6	2.00156	 UDP 49153 > 8833
60	33	2.00156	 UDP 49153 > 8833
60	15	2.00156	 UDP 49153 > 8833
60	5	2.00156	 UDP 49153 > 8833
60	47	2.00156	 UDP 49153 > 8833
60	37	2.00156	 UDP 49153 > 8833
60	9	2.00156	 UDP 49153 > 8833
60	56	2.00156	 UDP 49153 > 8833
60	38	2.00156	 UDP 49153 > 8833
60	39	2.00156	 UDP 49153 > 8833
60	14	2.00156	 UDP 49153 > 8833
60	50	2.00156	 UDP 49153 > 8833
60	26	2.00156	 UDP 49153 > 8833
60	10	2.00156	 UDP 49153 > 8833
60	21	2.00156	 UDP 49153 > 8833
60	46	2.00156	 UDP 49153 > 8833
60	48	2.00156	 UDP 49153 > 8833
60	30	2.00156	 UDP 49153 > 8833
60	1	2.00156	 UDP 49153 > 8833
60	45	2.00156	 UDP 49153 > 8833
60	24	2.00156	 UDP 49153 > 8833
60	4	2.00156	 UDP 49153 > 8833
60	51	2.00156	 UDP 49153 > 8833
60	13	2.00156	 UDP 49153 > 8833
60	40	2.00156	 UDP 49153 > 8833
60	35	2.00156	 UDP 49153 > 8833
60	19	2.00156	 UDP 49153 > 8833
60	18	2.00156	 UDP 49153 > 8833
60	36	2.00156	 UDP 49153 > 8833
60	17	2.00156	 UDP 49153 > 8833
60	23	2.00156	 UDP 49153 > 8833
60	11	2.00156	 UDP 49153 > 8833
35	24	2.17532	 UDP 8833 > 8833
35	13	2.17532	 UDP 8833 > 8833
35	51	2.17532	 UDP 8833 > 8833
35	53	2.17532	 UDP 8833 > 8833
35	30	2.17532	 UDP 8833 > 8833
35	21	2.17532	 UDP 8833 > 8833
35	36	2.17532	 UDP 8833 > 8833
35	26	2.17532	 UDP 8833 > 8833
35	38	2.17532	 UDP 8833 > 8833
35	1	2.17532	 UDP 8833 > 8833
35	11	2.17532	 UDP 8833 > 8833
35	6	2.17532	 UDP 8833 > 8833
35	12	2.17532	 UDP 8833 > 8833
35	47	2.17532	 UDP 8833 > 8833
35	40	2.17532	 UDP 8833 > 8833
35	41	2.17532	 UDP 8833 > 8833
35	10	2.17532	 UDP 8833 > 8833
35	19	2.17532	 UDP 8833 > 8833
35	5	2.17532	 UDP 8833 > 8833
35	29	2.17532	 UDP 8833 > 8833
35	16	2.17532	 UDP 8833 > 8833
35	18	2.17532	 UDP 8833 > 8833
35	27	2.17532	 UDP 8833 > 8833
35	23	2.17532	 UDP 8833 > 8833
35	14	2.17532	 UDP 8833 > 8833
35	39	2.17532	 UDP 8833 > 8833
35	7	2.17532	 UDP 8833 > 8833
35	49	2.17532	 UDP 8833 > 8833
35	44	2.17532	 UDP 8833 > 8833
35	17	2.17532	 UDP 8833 > 8833
35	9	2.17532	 UDP 8833 > 8833
35	4	2.17532	 UDP 8833 > 8833
35	8	2.17532	 UDP 8833 > 8833
35	50	2.17532	 UDP 8833 > 8833
35	54	2.17532	 UDP 8833 > 8833
35	34	2.17532	 UDP 8833 > 8833
35	59	2.17532	 UDP 8833 > 8833
35	28	2.17532	 UDP 8833 > 8833
35	52	2.17532	 UDP 8833 > 8833
35	22	2.17532	 UDP 8833 > 8833
35	45	2.17532	 UDP 8833 > 8833
35	48	2.17532	 UDP 8833 > 8833
35	0	2.17532	 UDP 8833 > 8833
35	2	2.17532	 UDP 8833 > 8833
35	46	2.17532	 UDP 8833 > 8833
35	56	2.17532	 UDP 8833 > 8833
35	33	2.17532	 UDP 8833 > 8833
35	42	2.17532	 UDP 8833 > 8833
35	32	2.17532	 UDP 8833 > 8833
35	15	2.17532	 UDP 8833 > 8833
35	60	2.17532	 UDP 8833 > 8833
35	3	2.17532	 UDP 8833 > 8833
35	57	2.17532	 UDP 8833 > 8833
35	25	2.17532	 UDP 8833 > 8833
35	20	2.17532	 UDP 8833 > 8833
35	55	2.17532	 UDP 8833 > 8833
35	58	2.17532	 UDP 8833 > 8833
35	43	2.17532	 UDP 8833 > 8833
35	31	2.17532	 UDP 8833 > 8833
35	37	2.17532	 UDP 8833 > 8833
9	50	2.23164	 UDP 8833 > 8833
9	56	2.23164	 UDP 8833 > 8833
9	46	2.23164	 UDP 8833 > 8833
9	44	2.23164	 UDP 8833 > 8833
9	48	2.23164	 UDP 8833 > 8833
9	10	2.23164	 UDP 8833 > 8833
9	33	2.23164	 UDP 8833 > 8833
9	41	2.23164	 UDP 8833 > 8833
9	45	2.23164	 UDP 8833 > 8833
9	15	2.23164	 UDP 8833 > 8833
9	4	2.23164	 UDP 8833 > 8833
9	29	2.23164	 UDP 8833 > 8833
9	16	2.23164	 UDP 8833 > 8833
9	49	2.23164	 UDP 8833 > 8833
9	2	2.23164	 UDP 8833 > 8833
9	26	2.23164	 UDP 8833 > 8833
9	54	2.23164	 UDP 8833 > 8833
9	1	2.23164	 UDP 8833 > 8833
9	40	2.23164	 UDP 8833 > 8833
9	27	2.23164	 UDP 8833 > 8833
9	38	2.23164	 UDP 8833 > 8833
9	18	2.23164	 UDP 8833 > 8833
9	19	2.23164	 UDP 8833 > 8833
9	21	2.23164	 UDP 8833 > 8833
9	22	2.23164	 UDP 8833 > 8833
9	58	2.23164	 UDP 8833 > 8833
9	17	2.23164	 UDP 8833 > 8833
9	6	2.23164	 UDP 8833 > 8833
9	23	2.23164	 UDP 8833 > 8833
9	28	2.23164	 UDP 8833 > 8833
9	30	2.23164	 UDP 8833 > 8833
9	52	2.23164	 UDP 8833 > 8833
9	7	2.23164	 UDP 8833 > 8833
9	12	2.23164	 UDP 8833 > 8833
9	32	2.23164	 UDP 8833 > 8833
9	53	2.23164	 UDP 8833 > 8833
9	20	2.23164	 UDP 8833 > 8833
9	31	2.23164	 UDP 8833 > 8833
9	59	2.23164	 UDP 8833 > 8833
9	34	2.23164	 UDP 8833 > 8833
9	47	2.23164	 UDP 8833 > 8833
9	60	2.23164	 UDP 8833 > 8833
9	24	2.23164	 UDP 8833 > 8833
9	37	2.23164	 UDP 8833 > 8833
9	35	2.23164	 UDP 8833 > 8833
9	13	2.23164	 UDP 8833 > 8833
9	5	2.23164	 UDP 8833 > 8833
9	8	2.23164	 UDP 8833 > 8833
9	51	2.23164	 UDP 8833 > 8833
9	42	2.23164	 UDP 8833 > 8833
9	57	2.23164	 UDP 8833 > 8833
9	25	2.23164	 UDP 8833 > 8833
9	0	2.23164	 UDP 8833 > 8833
9	36	2.23164	 UDP 8833 > 8833
9	14	2.23164	 UDP 8833 > 8833
9	39	2.23164	 UDP 8833 > 8833
9	3	2.23164	 UDP 8833 > 8833
9	43	2.23164	 UDP 8833 > 8833
9	55	2.23164	 UDP 8833 > 8833
9	11	2.23164	 UDP 8833 > 8833
47	12	2.26033	 UDP 8833 > 8833
47	5	2.26033	 UDP 8833 > 8833
47	6	2.26033	 UDP 8833 > 8833
47	38	2.26033	 UDP 8833 > 8833
47	7	2.26033	 UDP 8833 > 8833
47	27	2.26033	 UDP 8833 > 8833
47	16	2.26033	 UDP 8833 > 8833
47	8	2.26033	 UDP 8833 > 8833
47	14	2.26033	 UDP 8833 > 8833
47	39	2.26033	 UDP 8833 > 8833
47	29	2.26033	 UDP 8833 > 8833
47	51	2.26033	 UDP 8833 > 8833
47	24	2.26033	 UDP 8833 > 8833
47	34	2.26033	 UDP 8833 > 8833
47	59	2.26033	 UDP 8833 > 8833
47	13	2.26033	 UDP 8833 > 8833
47	49	2.26033	 UDP 8833 > 8833
47	41	2.26033	 UDP 8833 > 8833
47	0	2.26033	 UDP 8833 > 8833
47	28	2.26033	 UDP 8833 > 8833
47	21	2.26033	 UDP 8833 > 8833
47	26	2.26033	 UDP 8833 > 8833
47	52	2.26033	 UDP 8833 > 8833
47	35	2.26033	 UDP 8833 > 8833
47	22	2.26033	 UDP 8833 > 8833
47	36	2.26033	 UDP 8833 > 8833
47	54	2.26033	 UDP 8833 > 8833
47	30	2.26033	 UDP 8833 > 8833
47	44	2.26033	 UDP 8833 > 8833
47	53	2.26033	 UDP 8833 > 8833
47	42	2.26033	 UDP 8833 > 8833
47	11	2.26033	 UDP 8833 > 8833
47	2	2.26033	 UDP 8833 > 8833
47	1	2.26033	 UDP 8833 > 8833
47	3	2.26033	 UDP 8833 > 8833
47	57	2.26033	 UDP 8833 > 8833
47	25	2.26033	 UDP 8833 > 8833
47	10	2.26033	 UDP 8833 > 8833
47	60	2.26033	 UDP 8833 > 8833
47	32	2.26033	 UDP 8833 > 8833
47	55	2.26033	 UDP 8833 > 8833
47	9	2.26033	 UDP 8833 > 8833
47	43	2.26033	 UDP 8833 > 8833
47	40	2.26033	 UDP 8833 > 8833
47	20	2.26033	 UDP 8833 > 8833
47	19	2.26033	 UDP 8833 > 8833
47	50	2.26033	 UDP 8833 > 8833
47	18	2.26033	 UDP 8833 > 8833
47	33	2.26033	 UDP 8833 > 8833
47	56	2.26033	 UDP 8833 > 8833
47	58	2.26033	 UDP 8833 > 8833
47	4	2.26033	 UDP 8833 > 8833
47	15	2.26033	 UDP 8833 > 8833
47	46	2.26033	 UDP 8833 > 8833
47	48	2.26033	 UDP 8833 > 8833
47	23	2.26033	 UDP 8833 > 8833
47	45	2.26033	 UDP 8833 > 8833
47	17	2.26033	 UDP 8833 > 8833
47	31	2.26033	 UDP 8833 > 8833
47	37	2.26033	 UDP 8833 > 8833
7	27	2.46917	 UDP 8833 > 8833
7	34	2.46917	 UDP 8833 > 8833
7	59	2.46917	 UDP 8833 > 8833
7	28	2.46917	 UDP 8833 > 8833
7	52	2.46917	 UDP 8833 > 8833
7	49	2.46917	 UDP 8833 > 8833
7	16	2.46917	 UDP 8833 > 8833
7	22	2.46917	 UDP 8833 > 8833
7	54	2.46917	 UDP 8833 > 8833
7	12	2.46917	 UDP 8833 > 8833
7	29	2.46917	 UDP 8833 > 8833
7	6	2.46917	 UDP 8833 > 8833
7	8	2.46917	 UDP 8833 > 8833
7	47	2.46917	 UDP 8833 > 8833
7	2	2.46917	 UDP 8833 > 8833
7	44	2.46917	 UDP 8833 > 8833
7	5	2.46917	 UDP 8833 > 8833
7	41	2.46917	 UDP 8833 > 8833
7	60	2.46917	 UDP 8833 > 8833
7	42	2.46917	 UDP 8833 > 8833
7	38	2.46917	 UDP 8833 > 8833
7	32	2.46917	 UDP 8833 > 8833
7	0	2.46917	 UDP 8833 > 8833
7	57	2.46917	 UDP 8833 > 8833
7	25	2.46917	 UDP 8833 > 8833
7	20	2.46917	 UDP 8833 > 8833
7	3	2.46917	 UDP 8833 > 8833
7	39	2.46917	 UDP 8833 > 8833
7	14	2.46917	 UDP 8833 > 8833
7	26	2.46917	 UDP 8833 > 8833
7	43	2.46917	 UDP 8833 > 8833
7	9	2.46917	 UDP 8833 > 8833
7	21	2.46917	 UDP 8833 > 8833
7	55	2.46917	 UDP 8833 > 8833
7	58	2.46917	 UDP 8833 > 8833
7	10	2.46917	 UDP 8833 > 8833
7	24	2.46917	 UDP 8833 > 8833
7	30	2.46917	 UDP 8833 > 8833
7	13	2.46917	 UDP 8833 > 8833
7	51	2.46917	 UDP 8833 > 8833
7	33	2.46917	 UDP 8833 > 8833
7	1	2.46917	 UDP 8833 > 8833
7	15	2.46917	 UDP 8833 > 8833
7	50	2.46917	 UDP 8833 > 8833
7	56	2.46917	 UDP 8833 > 8833
7	31	2.46917	 UDP 8833 > 8833
7	35	2.46917	 UDP 8833 > 8833
7	53	2.46917	 UDP 8833 > 8833
7	36	2.46917	 UDP 8833 > 8833
7	40	2.46917	 UDP 8833 > 8833
7	46	2.46917	 UDP 8833 > 8833
7	48	2.46917	 UDP 8833 > 8833
7	4	2.46917	 UDP 8833 > 8833
7	19	2.46917	 UDP 8833 > 8833
7	45	2.46917	 UDP 8833 > 8833
7	11	2.46917	 UDP 8833 > 8833
7	18	2.46917	 UDP 8833 > 8833
7	37	2.46917	 UDP 8833 > 8833
7	23	2.46917	 UDP 8833 > 8833
7	17	2.46917	 UDP 8833 > 8833
50	9	3.02608	 UDP 8833 > 8833
50	46	3.02608	 UDP 8833 > 8833
50	48	3.02608	 UDP 8833 > 8833
50	45	3.02608	 UDP 8833 > 8833
50	4	3.02608	 UDP 8833 > 8833
50	56	3.02608	 UDP 8833 > 8833
50	10	3.02608	 UDP 8833 > 8833
50	33	3.02608	 UDP 8833 > 8833
50	15	3.02608	 UDP 8833 > 8833
50	44	3.02608	 UDP 8833 > 8833
50	41	3.02608	 UDP 8833 > 8833
50	17	3.02608	 UDP 8833 > 8833
50	40	3.02608	 UDP 8833 > 8833
50	18	3.02608	 UDP 8833 > 8833
50	19	3.02608	 UDP 8833 > 8833
50	1	3.02608	 UDP 8833 > 8833
50	23	3.02608	 UDP 8833 > 8833
50	26	3.02608	 UDP 8833 > 8833
50	29	3.02608	 UDP 8833 > 8833
50	16	3.02608	 UDP 8833 > 8833
50	49	3.02608	 UDP 8833 > 8833
50	2	3.02608	 UDP 8833 > 8833
50	21	3.02608	 UDP 8833 > 8833
50	54	3.02608	 UDP 8833 > 8833
50	30	3.02608	 UDP 8833 > 8833
50	38	3.02608	 UDP 8833 > 8833
50	58	3.02608	 UDP 8833 > 8833
50	27	3.02608	 UDP 8833 > 8833
50	6	3.02608	 UDP 8833 > 8833
50	22	3.02608	 UDP 8833 > 8833
50	53	3.02608	 UDP 8833 > 8833
50	12	3.02608	 UDP 8833 > 8833
50	28	3.02608	 UDP 8833 > 8833
50	52	3.02608	 UDP 8833 > 8833
50	7	3.02608	 UDP 8833 > 8833
50	32	3.02608	 UDP 8833 > 8833
50	31	3.02608	 UDP 8833 > 8833
50	20	3.02608	 UDP 8833 > 8833
50	34	3.02608	 UDP 8833 > 8833
50	59	3.02608	 UDP 8833 > 8833
50	47	3.02608	 UDP 8833 > 8833
50	24	3.02608	 UDP 8833 > 8833
50	37	3.02608	 UDP 8833 > 8833
50	60	3.02608	 UDP 8833 > 8833
50	35	3.02608	 UDP 8833 > 8833
50	13	3.02608	 UDP 8833 > 8833
50	51	3.02608	 UDP 8833 > 8833
50	5	3.02608	 UDP 8833 > 8833
50	8	3.02608	 UDP 8833 > 8833
50	42	3.02608	 UDP 8833 > 8833
50	57	3.02608	 UDP 8833 > 8833
50	25	3.02608	 UDP 8833 > 8833
50	36	3.02608	 UDP 8833 > 8833
50	0	3.02608	 UDP 8833 > 8833
50	14	3.02608	 UDP 8833 > 8833
50	39	3.02608	 UDP 8833 > 8833
50	3	3.02608	 UDP 8833 > 8833
50	11	3.02608	 UDP 8833 > 8833
50	43	3.02608	 UDP 8833 > 8833
50	55	3.02608	 UDP 8833 > 8833
50	9	3.02706	 UDP 8833 > 8833
50	46	3.02706	 UDP 8833 > 8833
50	48	3.02706	 UDP 8833 > 8833
50	45	3.02706	 UDP 8833 > 8833
50	4	3.02706	 UDP 8833 > 8833
50	56	3.02706	 UDP 8833 > 8833
50	10	3.02706	 UDP 8833 > 8833
50	33	3.02706	 UDP 8833 > 8833
50	15	3.02706	 UDP 8833 > 8833
50	44	3.02706	 UDP 8833 > 8833
50	41	3.02706	 UDP 8833 > 8833
50	17	3.02706	 UDP 8833 > 8833
50	40	3.02706	 UDP 8833 > 8833
50	18	3.02706	 UDP 8833 > 8833
50	19	3.02706	 UDP 8833 > 8833
50	1	3.02706	 UDP 8833 > 8833
50	23	3.02706	 UDP 8833 > 8833
50	26	3.02706	 UDP 8833 > 8833
50	29	3.02706	 UDP 8833 > 8833
50	16	3.02706	 UDP 8833 > 8833
50	49	3.02706	 UDP 8833 > 8833
50	2	3.02706	 UDP 8833 > 8833
50	21	3.02706	 UDP 8833 > 8833
50	54	3.02706	 UDP 8833 > 8833
50	30	3.02706	 UDP 8833 > 8833
50	38	3.02706	 UDP 8833 > 8833
50	58	3.02706	 UDP 8833 > 8833
50	27	3.02706	 UDP 8833 > 8833
50	6	3.02706	 UDP 8833 > 8833
50	22	3.02706	 UDP 8833 > 8833
50	53	3.02706	 UDP 8833 > 8833
50	12	3.02706	 UDP 8833 > 8833
50	28	3.02706	 UDP 8833 > 8833
50	52	3.02706	 UDP 8833 > 8833
50	7	3.02706	 UDP 8833 > 8833
50	32	3.02706	 UDP 8833 > 8833
50	31	3.02706	 UDP 8833 > 8833
50	20	3.02706	 UDP 8833 > 8833
50	34	3.02706	 UDP 8833 > 8833
50	59	3.02706	 UDP 8833 > 8833
50	47	3.02706	 UDP 8833 > 8833
50	24	3.02706	 UDP 8833 > 8833
50	37	3.02706	 UDP 8833 > 8833
50	60	3.02706	 UDP 8833 > 8833
